Employee ID	Employee Name	Manager Name	Business Unit Name	Location Name	Country	Age	Attrition	Attrition Reason	IsVoluntary	Join Date	AttritionDate	BusinessTravel	DailyRate	Department	DistanceFromHome	Education	EducationField	EmployeeCount	EmployeeNumber	EnvironmentSatisfaction	Gender	HourlyRate	JobInvolvement	JobLevel	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	MonthlyRate	NumCompaniesWorked	Over18	OverTime	PercentSalaryHike	PerformanceRating	RelationshipSatisfaction	StandardHours	StockOptionLevel	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	YearsAtCompany	YearsInCurrentRole	YearsSinceLastPromotion	YearsWithCurrManager
543	CRM Student46	Instructor01, CRM	US1 Business Unit	~No Value~	~No Value~	38	No			5/7/2025		Travel_Frequently	1490	Research & Development	2	2	Life Sciences	1	556	4	Male	42	3	1	Laboratory Technician	4	Married	1702	12106	1	Y	Yes	23	4	3	80	1	1	3	3	1	0	0	0
754	Albert Miller	Robinson, Riley	Fin Svcs US Business Unit	 	United States	51	No			5/7/2016		Travel_Rarely	632	Sales	21	4	Marketing	1	120	3	Male	71	3	2	Sales Executive	4	Single	5441	8423	0	Y	Yes	22	4	4	80	0	11	2	1	10	7	1	0
406	Employee 190					29	No			5/7/2020		Travel_Rarely	392	Sales	2	4	Medical	1	1670	4	Male	93	3	2	Sales Executive	4	Divorced	5505	3921	1	Y	No	14	3	3	80	2	6	5	3	6	2	0	4
651	Anne Locke	 	US1 Business Unit	Headquarters	United States	40	No			5/7/2019		Travel_Rarely	905	Research & Development	19	2	Medical	1	281	3	Male	99	3	2	Laboratory Technician	4	Married	2741	16523	8	Y	Yes	15	3	3	80	1	15	2	4	7	2	3	7
1001	Employee 47					40	No			5/7/2021		Travel_Rarely	1467	Research & Development	20	3	Life Sciences	1	1475	4	Male	49	3	1	Research Scientist	2	Single	3420	21158	1	Y	No	13	3	3	80	0	6	3	2	5	2	1	3
1287	Dev Blue	Blue, Jon	Fin Svcs UK Business Unit	Manchester	~No Value~	36	No			5/7/2020		Travel_Rarely	188	Research & Development	7	4	Other	1	949	2	Male	65	3	1	Research Scientist	4	Single	4678	23293	2	Y	No	18	3	3	80	0	8	6	3	6	2	0	1
816	Employee 64					44	No			5/7/2016		Travel_Rarely	1246	Sales	19	3	Life Sciences	1	1497	3	Male	77	2	2	Sales Executive	3	Divorced	8620	23757	1	Y	No	14	3	3	80	2	10	3	3	10	7	0	4
382	Arnaud Lambert	Maes, Saskia	Belgium Business Unit	~No Value~	Belgium	31	No			5/7/2024		Travel_Frequently	1327	Research & Development	3	4	Medical	1	337	2	Male	73	3	3	Research Director	3	Divorced	13675	13523	9	Y	No	12	3	1	80	1	9	3	3	2	2	2	2
143	Employee 242					39	No			5/7/2022		Travel_Rarely	371	Sales	19	3	Life Sciences	1	1739	4	Male	80	1	3	Sales Executive	3	Married	9610	3840	3	Y	No	13	3	3	80	1	10	2	1	4	3	0	2
1263	Employee 360					31	No			5/7/2022		Travel_Rarely	735	Sales	3	1	Medical	1	1915	4	Female	75	2	2	Sales Executive	4	Married	8103	16495	3	Y	Yes	12	3	3	80	0	9	3	2	4	2	0	1
1266	Employee 198					41	No			5/7/2024		Travel_Rarely	727	Sales	9	1	Life Sciences	1	1680	4	Male	54	3	1	Sales Representative	1	Single	2728	21082	1	Y	No	11	3	1	80	0	2	3	3	2	2	0	2
750	Gunilla Lind	 	Sweden Business Unit	Kista	Sweden	27	Yes	Personal Reason	No	7/9/2012	7/9/2020	Travel_Rarely	135	Research & Development	17	4	Life Sciences	1	1405	4	Female	51	3	1	Research Scientist	3	Single	2394	25681	1	Y	Yes	13	3	4	80	0	8	2	3	8	2	7	7
457	Anne Morse	Perko, Max	US1 Business Unit	Store 106 - Mall of America	United States	29	Yes	Personal Reason	No	8/18/2013	8/18/2023	Travel_Rarely	121	Sales	27	3	Marketing	1	283	2	Female	35	3	3	Sales Executive	4	Married	7639	24525	1	Y	No	22	4	4	80	3	10	3	2	10	4	1	9
666	Andy Hug	Hingis, Martina	Switzerland Business Unit	Bern	Switzerland	41	Yes	Personal Reason	Yes	8/21/2016	8/21/2020	Travel_Rarely	1356	Sales	20	2	Marketing	1	248	2	Female	70	3	1	Sales Representative	2	Single	3140	21728	1	Y	Yes	22	4	4	80	0	4	5	2	4	3	0	2
1319	Employee 324					46	No			5/7/2023		Non-Travel	280	Human Resources	1	2	Life Sciences	1	1858	3	Male	43	3	1	Human Resources	4	Divorced	2706	10494	1	Y	No	15	3	2	80	1	3	2	3	3	2	2	2
1133	CRM Student24	Instructor01, CRM	US1 Business Unit	~No Value~	~No Value~	31	No			5/7/2013		Travel_Rarely	480	Research & Development	7	2	Medical	1	524	2	Female	31	3	2	Manufacturing Director	1	Married	4306	4156	1	Y	No	12	3	2	80	1	13	5	1	13	10	3	12
1129	Employee 76					33	No			5/7/2021		Travel_Rarely	495	Research & Development	10	3	Medical	1	1516	3	Male	64	3	3	Manager	4	Single	11244	21072	2	Y	No	25	4	2	80	0	10	5	4	5	2	0	0
1167	Employee 93					33	No			5/7/2021		Travel_Rarely	950	Research & Development	28	3	Technical Degree	1	1546	4	Male	97	3	1	Research Scientist	4	Married	2132	4585	4	Y	No	20	4	4	80	1	8	3	3	5	4	0	3
259	Diana Bailey	Wong, Caitlin	Progress US Business Unit	Allenbrook Elementary School	United States	41	No			5/7/2008		Travel_Rarely	263	Research & Development	6	3	Medical	1	957	4	Male	59	3	1	Laboratory Technician	1	Single	4721	3119	2	Y	Yes	13	3	3	80	0	20	3	3	18	13	2	17
1269	George Hemelgarn	Wagner, Matt	US1 Business Unit	Chicago	United States	36	No			5/7/2019		Travel_Rarely	325	Research & Development	10	4	Technical Degree	1	1312	4	Female	63	3	3	Healthcare Representative	3	Married	7094	5747	3	Y	No	12	3	1	80	0	10	0	3	7	7	1	7
488	Guillermo Franco	Lopez, Diogo	Healthcare US Business Unit	Redwood Shores Hospital	United States	52	No			5/7/2021		Travel_Frequently	322	Research & Development	28	2	Medical	1	1401	4	Female	59	4	4	Manufacturing Director	3	Married	13247	9731	2	Y	Yes	11	3	2	80	1	24	3	2	5	3	0	2
1294	Ernst Fleury	Pembry, Seamus	US1 Business Unit	Bistro OH	United States	37	No			5/7/2025		Travel_Rarely	309	Sales	10	4	Life Sciences	1	1105	4	Female	88	2	2	Sales Executive	4	Divorced	6694	24223	2	Y	Yes	14	3	3	80	3	8	5	3	1	0	0	0
1127	Employee 426					35	No			5/7/2017		Travel_Rarely	501	Research & Development	15	2	Medical	1	2009	2	Female	95	3	2	Healthcare Representative	4	Married	4878	21653	0	Y	Yes	13	3	1	80	1	10	6	3	9	7	8	1
679	Damara Baverstock	Bellefonte, Leighton	US1 Business Unit	Bistro OH	United States	29	No			5/7/2016		Travel_Rarely	1252	Research & Development	23	2	Life Sciences	1	824	3	Male	81	4	1	Research Scientist	3	Married	2700	23779	1	Y	No	24	4	3	80	1	10	3	3	10	7	0	7
95	Alex Cooper	Hill, John	Supremo US Business Unit	 	United States	44	No			5/7/2023		Non-Travel	489	Research & Development	23	3	Medical	1	132	2	Male	67	3	2	Laboratory Technician	2	Married	2042	25043	4	Y	No	12	3	3	80	1	17	3	4	3	2	1	2
1078	Fernanda Figueira	Cruz, Denise	Brazil Business Unit	Vision São Paulo	Brazil	24	Yes	Personal Reason	Yes	1/5/2020	1/5/2021	Travel_Rarely	984	Research & Development	17	2	Life Sciences	1	1219	4	Female	97	3	1	Laboratory Technician	2	Married	2210	3372	1	Y	No	13	3	1	80	1	1	3	1	1	0	0	0
1198	Employee 309					28	No			5/7/2022		Travel_Rarely	723	Sales	2	4	Marketing	1	1835	2	Female	77	1	2	Sales Representative	4	Married	5405	4244	2	Y	Yes	20	4	1	80	2	20	4	2	4	2	0	3
435	Employee 328					32	No			5/7/2007		Travel_Rarely	1319	Sales	3	3	Technical Degree	1	1863	1	Female	45	4	4	Sales Executive	1	Divorced	13225	7739	2	Y	No	12	3	4	80	1	25	5	3	19	17	2	8
1456	Employee 272					34	Yes	Personal Reason	No	12/9/2019	12/9/2020	Travel_Rarely	337	Sales	7	1	Marketing	1	1780	2	Male	31	3	1	Sales Representative	2	Single	2679	4567	1	Y	No	13	3	2	80	0	1	3	3	1	0	1	0
784	Employee 323					47	No			5/7/2017		Travel_Rarely	706	Research & Development	2	2	Life Sciences	1	1857	4	Male	82	3	3	Manufacturing Director	4	Divorced	8578	19989	3	Y	No	14	3	3	80	1	12	4	2	9	8	4	7
241	Employee 156					47	No			5/7/2016		Travel_Rarely	170	Research & Development	3	2	Medical	1	1627	3	Male	76	2	2	Laboratory Technician	3	Divorced	3069	10302	0	Y	No	15	3	4	80	1	11	3	3	10	8	0	7
589	Employee 279					46	No			5/7/2014		Travel_Rarely	1383	Research & Development	10	3	Life Sciences	1	1790	4	Male	90	3	3	Healthcare Representative	1	Married	8321	25949	7	Y	Yes	13	3	4	80	1	15	1	3	12	8	5	7
785	Employee 330					27	No			5/7/2025		Travel_Rarely	352	Human Resources	6	1	Medical	1	1865	4	Male	87	2	1	Human Resources	2	Married	2804	15434	1	Y	No	11	3	4	80	0	1	3	3	1	0	0	0
625	Gemma Crawley	Chubb, James	Progress UK Business Unit	Milton Keynes	United Kingdom	28	No			5/7/2023		Travel_Rarely	640	Research & Development	1	3	Technical Degree	1	1301	4	Male	84	3	1	Research Scientist	1	Single	2080	4732	2	Y	No	11	3	2	80	0	5	2	2	3	2	1	2
1122	Alex Zimmern	Baker, Todd	Healthcare US Business Unit	Redwood Shores Hospital	United States	37	No			5/7/2025		Non-Travel	1040	Research & Development	2	2	Life Sciences	1	139	3	Male	100	2	2	Healthcare Representative	4	Divorced	5163	15850	5	Y	No	14	3	4	80	1	17	2	4	1	0	0	0
584	Employee 294					39	No			5/7/2023		Non-Travel	343	Research & Development	9	3	Life Sciences	1	1813	1	Male	52	3	1	Research Scientist	3	Single	2438	24978	4	Y	No	13	3	3	80	0	7	2	2	3	2	1	2
1062	Employee 133					34	No			5/7/2021		Travel_Rarely	118	Sales	14	2	Life Sciences	1	1598	4	Female	84	3	2	Sales Executive	1	Married	4639	11262	1	Y	No	15	3	3	80	1	5	2	3	5	4	1	2
1364	Amy Brooks	Bates, Liz	Fin Svcs UK Business Unit	Edinburgh	United Kingdom	30	No			5/7/2023		Travel_Rarely	201	Research & Development	5	3	Technical Degree	1	197	4	Female	84	3	1	Research Scientist	1	Divorced	3204	10415	5	Y	No	14	3	4	80	1	8	3	3	3	2	2	2
158	Abdullah Alqurshi	Alotaibi, Khlood	SA PS Business Unit	 	Saudi Arabia	38	No			5/7/2023		Travel_Rarely	371	Research & Development	2	3	Life Sciences	1	24	4	Male	45	3	1	Research Scientist	4	Single	3944	4306	5	Y	Yes	11	3	3	80	0	6	3	3	3	2	1	2
692	Ca02 Cloud	Cloud, Kramer	US1 Business Unit	~No Value~	~No Value~	29	Yes	Personal Reason	Yes	9/28/2018	9/28/2020	Travel_Rarely	408	Research & Development	25	5	Technical Degree	1	565	3	Female	71	2	1	Research Scientist	2	Married	2546	18300	5	Y	No	16	3	2	80	0	6	2	4	2	2	1	1
1066	Employee 84					23	Yes	Personal Reason	Yes	10/12/2016	10/12/2021	Travel_Rarely	676	Research & Development	9	4	Life Sciences	1	1534	4	Male	86	3	1	Laboratory Technician	1	Single	2018	21831	3	Y	No	14	3	2	80	0	15	3	1	5	4	1	0
1372	Abdulalzeez Alhassan	Alhamad, Yasmeen	SA PS Business Unit	 	Saudi Arabia	36	No			5/7/2019		Travel_Rarely	1299	Research & Development	27	3	Medical	1	13	3	Male	94	3	2	Healthcare Representative	3	Married	5237	16577	6	Y	No	13	3	2	80	2	17	3	2	7	7	7	7
434	Corena Batram	Theaker, Phedra	US1 Business Unit	Bistro PA	United States	47	Yes	Personal Reason	No	10/18/2016	10/18/2021	Travel_Frequently	719	Sales	27	2	Life Sciences	1	785	2	Female	77	4	2	Sales Executive	3	Single	6397	10339	4	Y	Yes	12	3	4	80	0	8	2	3	5	4	1	3
1369	Amy Jordan	 	US1 Business Unit	~No Value~	~No Value~	41	No			5/7/2019		Travel_Frequently	857	Research & Development	10	3	Life Sciences	1	199	4	Male	91	2	4	Manager	1	Divorced	17181	12888	4	Y	No	13	3	2	80	1	21	2	2	7	6	7	7
376	FAS25 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	27	No			5/7/2022		Travel_Rarely	199	Research & Development	6	3	Life Sciences	1	1162	4	Male	55	2	1	Research Scientist	3	Married	2539	7950	1	Y	No	13	3	3	80	1	4	0	3	4	2	2	2
744	Employee 292					34	Yes	No career growth opportunities	No	5/5/2013	5/5/2023	Travel_Rarely	370	Research & Development	10	4	Medical	1	1809	4	Male	58	3	2	Manufacturing Director	1	Single	4213	4992	1	Y	No	15	3	2	80	0	10	4	1	10	3	0	8
573	Giovanni Canepa	Prandini, Paolo	Italy Business Unit	Milan	Italy	34	No			5/7/2016		Travel_Rarely	507	Sales	15	2	Medical	1	1356	3	Female	66	3	2	Sales Executive	1	Single	6125	23553	1	Y	No	12	3	4	80	0	10	6	4	10	8	9	6
522	Andrew Martin	Thompson, Ryan	Supremo US Business Unit	 	United States	27	No			5/7/2021		Travel_Rarely	1157	Research & Development	17	3	Technical Degree	1	233	3	Male	51	3	1	Research Scientist	2	Married	3058	13364	0	Y	Yes	16	3	4	80	1	6	3	2	5	2	1	1
483	Ahmed Aldossary	Almostafa, Baqer	SA PS Business Unit	 	Saudi Arabia	37	No			5/7/2019		Travel_Rarely	1115	Research & Development	1	4	Life Sciences	1	77	1	Male	51	2	2	Manufacturing Director	3	Divorced	5993	2689	1	Y	No	18	3	3	80	1	7	2	4	7	5	0	7
648	Enrico Martini	Navalesi, Lorella	Italy Business Unit	Bologna	Italy	30	No			5/7/2020		Travel_Rarely	1176	Research & Development	20	3	Other	1	1084	3	Male	85	3	2	Manufacturing Director	1	Married	9957	9096	0	Y	No	15	3	3	80	1	7	1	2	6	2	0	2
134	Employee 206					48	Yes	Low motivation and job satisfaction	No	7/6/2019	7/6/2020	Travel_Rarely	1259	Research & Development	2	4	Life Sciences	1	1692	4	Male	95	3	1	Laboratory Technician	2	Single	1393	24852	1	Y	No	12	3	1	80	0	1	2	3	1	0	0	0
969	Employee 224					24	Yes	No career growth opportunities	Yes	9/6/1997	9/6/2020	Travel_Frequently	1093	Sales	9	3	Life Sciences	1	1716	3	Male	82	1	4	Sales Executive	3	Married	12936	24164	7	Y	No	11	3	3	80	0	25	3	1	23	5	14	10
942	Davide Giovannardi	Bramford, Barth	US1 Business Unit	Bistro OH	United States	53	No			5/7/2014		Travel_Rarely	102	Research & Development	23	4	Life Sciences	1	901	4	Female	72	3	4	Research Director	4	Single	14275	20206	6	Y	No	18	3	3	80	0	33	0	3	12	9	3	8
975	Employee 403					55	No			5/7/2025		Travel_Rarely	1276	Research & Development	2	1	Medical	1	1974	4	Female	59	1	1	Laboratory Technician	4	Divorced	1129	17536	1	Y	Yes	11	3	3	80	3	1	4	3	1	0	0	0
888	Employee 104					36	No			5/7/2018		Travel_Rarely	492	Sales	16	4	Life Sciences	1	1557	3	Female	96	3	2	Sales Executive	3	Divorced	6439	13693	8	Y	No	14	3	3	80	1	18	2	3	8	7	7	7
324	Employee 169					35	No			5/7/2020		Travel_Frequently	567	Research & Development	2	1	Technical Degree	1	1646	1	Female	32	3	1	Research Scientist	4	Single	3760	17218	1	Y	Yes	13	3	3	80	0	6	2	3	6	3	1	3
585	FAS27 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	35	No			5/7/2021		Travel_Rarely	528	Human Resources	8	4	Technical Degree	1	1164	3	Male	100	3	1	Human Resources	3	Single	4323	7108	1	Y	No	17	3	2	80	0	6	2	1	5	4	1	4
167	Aimee Ryan	Fuller, Carson	Federal US Business Unit	Fairfax, VA	United States	36	No			5/7/2009		Travel_Rarely	1223	Research & Development	8	3	Technical Degree	1	83	3	Female	59	3	3	Healthcare Representative	3	Divorced	10096	8202	1	Y	No	13	3	2	80	3	17	2	3	17	14	12	8
1173	Employee 391					31	Yes	Personal Reason	Yes	7/12/2016	7/12/2020	Travel_Rarely	1404	Research & Development	17	3	Technical Degree	1	1960	3	Male	32	2	1	Laboratory Technician	4	Divorced	2367	18779	5	Y	No	12	3	1	80	1	6	2	2	4	1	0	3
1015	Employee 362					31	No			5/7/2019		Travel_Frequently	1096	Research & Development	6	3	Other	1	1918	3	Male	61	4	1	Laboratory Technician	4	Married	2544	7102	0	Y	No	18	3	1	80	1	8	3	3	7	7	7	7
788	Eva Garcia	Zhao, Davi	US1 Business Unit	Redwood City	United States	33	No			5/7/2023		Travel_Frequently	970	Sales	7	3	Life Sciences	1	1114	4	Female	30	3	2	Sales Executive	2	Married	4302	13401	0	Y	No	17	3	3	80	1	4	3	3	3	2	0	2
1182	Barnabe Burl	Dayes, Norri	US1 Business Unit	Bistro PA	United States	26	No			5/7/2021		Travel_Frequently	496	Research & Development	11	2	Medical	1	390	1	Male	60	3	2	Healthcare Representative	1	Married	4741	22722	1	Y	Yes	13	3	3	80	1	5	3	3	5	3	3	3
454	Employee 440					23	No			5/7/2017		Travel_Rarely	557	Sales	3	3	Medical	1	2024	1	Female	94	2	3	Sales Executive	4	Married	7644	12695	0	Y	No	19	3	3	80	2	10	2	3	9	7	3	4
1328	FAS24 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	37	No			5/7/2020		Travel_Rarely	367	Research & Development	25	2	Medical	1	1161	3	Female	52	2	2	Healthcare Representative	4	Divorced	5731	17171	7	Y	No	13	3	3	80	2	9	2	3	6	2	1	3
132	Ada Maria	Harris, Judy	Supremo US Business Unit	 	United States	34	Yes	Personal Reason	Yes	4/9/2016	4/9/2020	Travel_Rarely	699	Research & Development	6	1	Medical	1	31	2	Male	83	3	1	Research Scientist	1	Single	2960	17102	2	Y	No	11	3	3	80	0	8	2	3	4	2	1	3
689	David Buckley	Roberts, Jackson	Australia Business Unit	Sydney	Australia	25	No			5/7/2021		Travel_Rarely	141	Sales	3	1	Other	1	879	3	Male	98	3	2	Sales Executive	1	Married	4194	14363	1	Y	Yes	18	3	4	80	0	5	3	3	5	3	0	3
336	Employee 70					28	No			5/7/2025		Travel_Rarely	1423	Research & Development	1	3	Life Sciences	1	1506	1	Male	72	2	1	Research Scientist	3	Divorced	1563	12530	1	Y	No	14	3	4	80	1	1	2	1	1	0	0	0
628	Elizabeth Perez	 	US1 Business Unit	Redwood City	United States	38	No			5/7/2025		Travel_Rarely	1035	Sales	3	4	Life Sciences	1	1036	2	Male	42	3	2	Sales Executive	4	Single	6861	4981	8	Y	Yes	12	3	3	80	0	19	1	3	1	0	0	0
1322	Employee 89					34	No			5/7/2025		Travel_Rarely	1210	Research & Development	2	3	Medical	1	1542	3	Male	68	2	1	Laboratory Technician	2	Married	4841	24052	4	Y	No	14	3	2	80	1	4	3	3	1	0	0	0
1216	Francesco Calabrese	Dellucci, Marco	Italy Business Unit	Milan	Italy	19	Yes	Low motivation and job satisfaction	Yes	2/16/2022	2/16/2023	Non-Travel	504	Research & Development	10	3	Medical	1	1248	1	Female	96	2	1	Research Scientist	2	Single	1859	6148	1	Y	Yes	25	4	2	80	0	1	2	4	1	1	0	0
588	Brant Toms	Garrison, Tom	Progress US Business Unit	Reston	United States	29	No			5/7/2019		Travel_Rarely	144	Sales	10	1	Marketing	1	463	4	Female	39	2	2	Sales Executive	2	Divorced	8268	11866	1	Y	Yes	14	3	1	80	2	7	2	3	7	7	1	7
121	Employee 297					41	No			5/7/2019		Travel_Rarely	1092	Research & Development	10	3	Medical	1	1816	1	Female	64	3	3	Manufacturing Director	3	Single	9667	2739	9	Y	No	14	3	2	80	0	9	3	3	7	7	0	2
35	Ersoy Ozgur	Gamze, Cimen	Turkey Business Unit	İstanbul Anadolu Ofis	Türkiye	25	Yes	Personal Reason	Yes	10/24/2016	10/24/2023	Travel_Rarely	1219	Research & Development	4	1	Technical Degree	1	1106	4	Male	32	3	1	Laboratory Technician	4	Married	3691	4605	1	Y	Yes	15	3	2	80	1	7	3	4	7	7	5	6
1011	Carine Neyt	Rouget, Caroline	Belgium Business Unit	Charleroi	Belgium	42	No			5/7/2024		Travel_Frequently	1474	Research & Development	5	2	Other	1	591	2	Male	97	3	1	Laboratory Technician	3	Married	2093	9260	4	Y	No	17	3	4	80	1	8	4	3	2	2	2	0
601	Employee 111					30	Yes	Personal Reason	Yes	3/8/2019	3/8/2020	Travel_Rarely	104	Research & Development	2	3	Life Sciences	1	1569	1	Female	69	3	1	Laboratory Technician	1	Divorced	2074	26619	1	Y	Yes	12	3	4	80	1	1	2	3	1	0	0	0
1286	Adelyn Cole	Pukta, Frank	US1 Business Unit	Redwood City	United States	35	No			5/7/2025		Travel_Rarely	464	Research & Development	4	2	Other	1	53	3	Male	75	3	1	Laboratory Technician	4	Divorced	1951	10910	1	Y	No	12	3	3	80	1	1	3	3	1	0	0	0
525	Employee 230					41	No			5/7/2025		Travel_Rarely	369	Research & Development	8	2	Life Sciences	1	1724	2	Female	92	3	2	Manufacturing Director	1	Married	6516	5041	2	Y	Yes	16	3	2	80	1	18	3	3	1	0	0	0
491	Billy Billing Specialist	 	Supremo US Business Unit	 	United States	52	Yes	Personal Reason	Yes	10/22/2013	10/22/2021	Travel_Rarely	723	Research & Development	8	4	Medical	1	433	3	Male	85	2	2	Research Scientist	2	Married	4941	17747	2	Y	No	15	3	1	80	0	11	3	2	8	2	7	7
924	Employee 254					34	No			5/7/2015		Non-Travel	1283	Sales	2	3	Marketing	1	1756	4	Female	62	3	2	Sales Executive	2	Single	5147	10697	8	Y	No	15	3	4	80	0	13	2	2	11	7	1	7
1257	Cindy Peake	Ray, Miguel	Supremo US Business Unit	 	United States	50	No			5/7/2024		Travel_Rarely	316	Sales	8	4	Marketing	1	738	4	Male	54	3	1	Sales Representative	2	Married	3875	9983	7	Y	No	15	3	4	80	1	4	2	3	2	2	2	2
90	Anna Holm	 	Sweden Business Unit	Kista	Sweden	38	No			5/7/2025		Travel_Rarely	1261	Research & Development	2	4	Life Sciences	1	271	4	Male	88	3	2	Manufacturing Director	3	Married	6553	7259	9	Y	No	14	3	2	80	0	14	3	3	1	0	0	0
705	Employee 72					28	No			5/7/2023		Travel_Rarely	271	Research & Development	3	2	Medical	1	1509	3	Female	43	2	2	Laboratory Technician	1	Married	4789	23070	4	Y	No	25	4	1	80	1	10	3	3	3	2	1	2
1243	Carmen Furelos Milara	Varela Redondo, Marcos	Spain Business Unit	Madrid	Spain	31	No			5/7/2021		Travel_Rarely	688	Sales	7	3	Life Sciences	1	613	3	Male	44	2	3	Manager	4	Divorced	11557	25291	9	Y	No	21	4	3	80	1	10	3	2	5	4	0	1
560	Davide Piccardi	Grigi, Guglielmo	Italy Business Unit	Rome	Italy	43	No			5/7/2021		Travel_Frequently	422	Research & Development	1	3	Life Sciences	1	902	4	Female	33	3	2	Healthcare Representative	4	Married	5562	21782	4	Y	No	13	3	2	80	1	12	2	2	5	2	2	2
950	Aaron Ibarra	Nguyen, Aki	University US Business Unit	Main Campus	United States	32	No			5/7/2019		Travel_Frequently	1005	Research & Development	2	2	Life Sciences	1	8	4	Male	79	3	1	Laboratory Technician	4	Single	3068	11864	0	Y	No	13	3	3	80	0	8	2	2	7	7	3	6
580	Agnes Hamilton	Coughlin, Tara	Healthcare US Business Unit	Redwood Shores Hospital	United States	44	No			5/7/2022		Travel_Rarely	1488	Sales	1	5	Marketing	1	68	2	Female	75	3	2	Sales Executive	1	Divorced	5454	4009	5	Y	Yes	21	4	3	80	1	9	2	2	4	3	1	3
611	Employee 37					31	Yes	Poor work-life balance	No	8/28/2019	8/28/2021	Travel_Frequently	523	Research & Development	2	3	Life Sciences	1	1464	2	Male	94	3	1	Laboratory Technician	4	Married	3722	21081	6	Y	Yes	13	3	3	80	1	7	2	1	2	2	2	2
399	Cecile Carter	Kahn, Raj	Progress US Business Unit	Reston	United States	37	No			5/7/2023		Travel_Rarely	558	Sales	2	3	Marketing	1	656	4	Male	75	3	2	Sales Executive	3	Married	9602	3010	4	Y	Yes	11	3	3	80	1	17	3	2	3	0	1	0
853	Cristina Cortes	Cruz, Alejandro	Spain Business Unit	Global Ops	Spain	30	No			5/7/2024		Travel_Rarely	921	Research & Development	1	3	Life Sciences	1	806	4	Male	38	1	1	Laboratory Technician	3	Married	3833	24375	3	Y	No	21	4	3	80	2	7	2	3	2	2	0	2
365	Employee 419					31	No			5/7/2018		Travel_Frequently	508	Research & Development	6	4	Life Sciences	1	1997	1	Male	72	2	2	Manufacturing Director	3	Married	5321	14284	2	Y	No	11	3	4	80	1	10	1	3	8	3	7	7
857	Emma Red	Schwartz, Sandra	Fin Svcs UK Business Unit	Manchester	~No Value~	20	Yes	Personal Reason	Yes	9/4/2019	9/4/2021	Travel_Frequently	769	Sales	9	3	Marketing	1	1077	4	Female	54	3	1	Sales Representative	4	Single	2323	17205	1	Y	Yes	14	3	2	80	0	2	3	3	2	2	0	2
1145	Employee 63					24	No			5/7/2024		Travel_Frequently	1193	Research & Development	2	1	Medical	1	1496	2	Male	86	3	3	Manufacturing Director	3	Single	10209	19719	5	Y	Yes	18	3	2	80	0	16	2	2	2	2	2	2
992	FAS32 Student	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	35	No			5/7/2018		Travel_Rarely	982	Research & Development	1	4	Medical	1	1172	4	Male	58	2	1	Laboratory Technician	3	Married	2258	16340	6	Y	No	12	3	2	80	1	10	2	3	8	0	1	7
544	Frederic Levin	Tanner, Blake	Professional Services US BU	 	United States	45	Yes	Personal Reason	Yes	11/7/1998	11/7/2022	Travel_Rarely	1449	Sales	2	3	Marketing	1	1277	1	Female	94	1	5	Manager	2	Single	18824	2493	2	Y	Yes	16	3	1	80	0	26	2	3	24	10	1	11
371	Amy Walker	Wilson, Kerry	AU Council Business Unit	Perth	Australia	19	No			5/7/2025		Travel_Rarely	1181	Research & Development	3	1	Medical	1	201	2	Female	79	3	1	Laboratory Technician	2	Single	1483	16102	1	Y	No	14	3	4	80	0	1	3	3	1	0	0	0
86	Collette Agen	 	Supremo US Business Unit	 	United States	53	No			5/7/2024		Travel_Rarely	346	Research & Development	6	3	Life Sciences	1	769	4	Male	86	3	2	Laboratory Technician	4	Single	2450	10919	2	Y	No	17	3	4	80	0	19	4	3	2	2	2	2
1406	Employee 234					35	No			5/7/2016		Travel_Rarely	793	Research & Development	16	1	Life Sciences	1	1729	2	Male	33	3	1	Research Scientist	4	Married	2862	3811	1	Y	No	12	3	2	80	1	10	2	2	10	0	0	8
769	Francisco Farias	Valdez, Alejandro	Mexico Business Unit	Ciudad de México	Mexico	54	No			5/7/2016		Travel_Rarely	685	Research & Development	3	3	Life Sciences	1	1250	4	Male	85	3	4	Research Director	4	Married	17779	23474	3	Y	No	14	3	1	80	0	36	2	3	10	9	0	9
659	Erica Abner 	Britton, Cheryl	US1 Business Unit	Redwood City	United States	44	Yes	Personal Reason	No	1/25/2001	1/25/2021	Travel_Rarely	1376	Human Resources	1	2	Medical	1	1098	2	Male	91	2	3	Human Resources	1	Married	10482	2326	9	Y	No	14	3	4	80	1	24	1	3	20	6	3	6
1067	Eddie Thompson	Joseph, Brian	US1 Business Unit	New York	United States	38	No			5/7/2024		Travel_Frequently	1391	Research & Development	10	1	Medical	1	1006	3	Male	66	3	1	Research Scientist	3	Married	2684	12127	0	Y	No	17	3	2	80	1	3	0	2	2	1	0	2
867	Employee 168					48	Yes	No career growth opportunities	No	4/11/2019	4/11/2021	Travel_Rarely	763	Sales	15	2	Medical	1	1645	1	Male	59	1	2	Sales Executive	4	Divorced	5440	22098	6	Y	Yes	14	3	4	80	2	7	2	2	2	2	2	2
